YEAR,MO,DY,HR,solar,wind,home_consumption
2025,1,31,15,,1.92,3.7652
2025,1,31,16,,2.12,2.15003
2025,1,31,17,,2.3,1.70467
2025,1,31,18,,2.43,3.02907
2025,1,31,19,,2.48,2.5259
2025,1,31,20,,2.41,1.15967
2025,1,31,21,,2.46,2.83887
2025,1,31,22,,2.61,1.86197
2025,1,31,23,,2.79,0.3182
2025,2,1,0,,2.78,0.27853
2025,2,1,1,,2.45,0.31917
2025,2,1,2,,2.05,0.29093
2025,2,1,3,,1.9,0.2961
2025,2,1,4,,1.92,0.30443
2025,2,1,5,,2.33,0.6714
2025,2,1,6,,2.47,2.21943
2025,2,1,7,,2.38,3.05827
2025,2,1,8,,2.17,3.29733
2025,2,1,9,,1.84,2.05413
2025,2,1,10,,1.77,1.47433
2025,2,1,11,,1.99,1.37193
2025,2,1,12,,2.41,0.6152
2025,2,1,13,,2.96,0.29807
2025,2,1,14,,2.89,0.3099
2025,2,1,15,,3.27,0.298
2025,2,1,16,,4.03,0.33257
2025,2,1,17,,4.46,0.8054
2025,2,1,18,,4.58,2.58093
2025,2,1,19,,4.51,2.97527
2025,2,1,20,,4.38,2.12947
2025,2,1,21,,4.24,1.5541
2025,2,1,22,,4.1,1.49933
2025,2,1,23,,3.9,1.37843
2025,2,2,0,,3.74,0.7672
2025,2,2,1,,3.62,0.3079
2025,2,2,2,,3.59,0.29013
2025,2,2,3,,3.59,0.31453
2025,2,2,4,,3.64,0.2905
2025,2,2,5,,3.65,0.26547
2025,2,2,6,,4.38,1.2541
2025,2,2,7,,4.42,2.27607
2025,2,2,8,,4.24,1.52027
2025,2,2,9,,4.02,1.49693
2025,2,2,10,,3.85,1.66073
2025,2,2,11,,3.96,1.30547
2025,2,2,12,,4.28,0.64883
2025,2,2,13,,4.74,1.46987
2025,2,2,14,,4.6,0.82833
2025,2,2,15,,4.44,0.3098
2025,2,2,16,,4.37,0.3746
2025,2,2,17,,3.97,0.51657
2025,2,2,18,,3.42,2.2891
2025,2,2,19,,2.99,2.1169
2025,2,2,20,,2.66,1.09953
2025,2,2,21,,2.2,0.58837
2025,2,2,22,,1.64,2.3489
2025,2,2,23,,1.01,3.4555
2025,2,3,0,,0.65,3.7147
2025,2,3,1,,1.02,3.49083
2025,2,3,2,,1.38,3.49827
2025,2,3,3,,1.73,2.36227
2025,2,3,4,,2.0,2.1882
2025,2,3,5,,2.07,2.32647
2025,2,3,6,,2.12,2.08043
2025,2,3,7,,2.07,2.04897
2025,2,3,8,,2.22,2.18323
2025,2,3,9,,2.57,1.46227
2025,2,3,10,,3.0,1.53957
2025,2,3,11,,3.12,1.6489
2025,2,3,12,,2.92,1.57947
2025,2,3,13,,2.56,1.66983
2025,2,3,14,,2.2,3.92723
2025,2,3,15,,3.24,2.33863
2025,2,3,16,,5.2,2.54643
2025,2,3,17,,6.79,2.4434
2025,2,3,18,,7.78,5.02113
2025,2,3,19,,8.28,5.81467
2025,2,3,20,,8.11,3.49137
2025,2,3,21,,7.81,3.70073
2025,2,3,22,,7.45,3.35093
2025,2,3,23,,7.08,2.7341
2025,2,4,0,,6.95,5.07333
2025,2,4,1,,6.82,4.15933
2025,2,4,2,,6.45,2.3561
2025,2,4,3,,6.52,1.94917
2025,2,4,4,,6.87,1.962
2025,2,4,5,,7.63,2.0102
2025,2,4,6,,8.98,2.92783
2025,2,4,7,,9.35,1.92157
2025,2,4,8,,9.34,2.2655
2025,2,4,9,,9.35,2.7268
2025,2,4,10,,9.35,2.4113
2025,2,4,11,,9.41,1.1804
2025,2,4,12,,9.54,2.14607
2025,2,4,13,,9.55,1.955
2025,2,4,14,,9.21,1.48653
2025,2,4,15,,8.61,2.47487
2025,2,4,16,,8.47,3.56643
2025,2,4,17,,8.13,2.29967
2025,2,4,18,,7.76,2.6762
2025,2,4,19,,7.58,3.12627
2025,2,4,20,,7.25,3.1421
2025,2,4,21,,6.83,2.398
2025,2,4,22,,6.56,1.58123
2025,2,4,23,,6.33,2.13643
2025,2,5,0,,6.19,0.40753
2025,2,5,1,,6.53,0.34517
2025,2,5,2,,6.84,0.36707
2025,2,5,3,,7.03,0.37567
2025,2,5,4,,7.12,0.34847
2025,2,5,5,,7.79,1.15247
2025,2,5,6,,9.2,0.61093
2025,2,5,7,,10.0,1.65953
2025,2,5,8,,10.07,2.98533
2025,2,5,9,,10.07,1.36003
2025,2,5,10,,9.98,1.35867
2025,2,5,11,,9.9,0.30183
2025,2,5,12,,10.01,0.7607
2025,2,5,13,,10.12,0.63217
2025,2,5,14,,9.78,1.08753
2025,2,5,15,,8.96,1.60963
2025,2,5,16,,8.85,0.83297
2025,2,5,17,,8.79,0.76173
2025,2,5,18,,8.37,0.9984
2025,2,5,19,,8.53,2.22437
2025,2,5,20,,8.19,3.44243
2025,2,5,21,,7.73,2.33503
2025,2,5,22,,7.38,1.04387
2025,2,5,23,,7.13,0.4198
2025,2,6,0,,6.91,0.4016
2025,2,6,1,,6.87,0.77417
2025,2,6,2,,6.98,0.32493
2025,2,6,3,,7.19,0.29613
2025,2,6,4,,7.22,0.2711
2025,2,6,5,,7.66,0.31883
2025,2,6,6,,8.64,0.59663
2025,2,6,7,,9.43,1.38823
2025,2,6,8,,9.8,1.8561
2025,2,6,9,,10.25,0.90777
2025,2,6,10,,10.79,0.68467
2025,2,6,11,,11.25,0.73853
2025,2,6,12,,11.35,0.5483
2025,2,6,13,,11.23,0.8508
2025,2,6,14,,10.77,1.1567
2025,2,6,15,,9.71,1.5821
2025,2,6,16,,8.92,0.68993
2025,2,6,17,,8.49,0.67887
2025,2,6,18,,8.14,0.66933
2025,2,6,19,,7.62,0.63103
2025,2,6,20,,7.01,1.8967
2025,2,6,21,,6.69,2.77907
2025,2,6,22,,6.6,0.8889
2025,2,6,23,,6.8,0.29423
2025,2,7,0,,7.01,0.3101
2025,2,7,1,,7.31,0.26807
2025,2,7,2,,7.62,0.3268
2025,2,7,3,,7.65,0.2739
2025,2,7,4,,8.0,0.27953
2025,2,7,5,,8.26,0.33457
2025,2,7,6,,9.11,2.2319
2025,2,7,7,,9.76,2.76983
2025,2,7,8,,9.83,2.19043
2025,2,7,9,,9.79,1.8933
2025,2,7,10,,9.85,1.35033
2025,2,7,11,,9.99,2.28183
2025,2,7,12,,10.12,2.0786
2025,2,7,13,,10.1,1.66737
2025,2,7,14,,9.68,1.64623
2025,2,7,15,,8.95,2.61883
2025,2,7,16,,8.72,1.95667
2025,2,7,17,,8.43,1.2212
2025,2,7,18,,8.13,1.77207
2025,2,7,19,,7.91,2.45033
2025,2,7,20,,7.59,1.7852
2025,2,7,21,,7.17,3.7329
2025,2,7,22,,6.83,2.5022
2025,2,7,23,,6.48,0.8581
2025,2,8,0,,6.21,0.3036
2025,2,8,1,,6.05,0.2927
2025,2,8,2,,6.04,0.26713
2025,2,8,3,,6.01,0.3409
2025,2,8,4,,6.23,0.32803
2025,2,8,5,,6.67,0.74443
2025,2,8,6,,7.82,1.16987
2025,2,8,7,,8.9,1.9156
2025,2,8,8,,9.16,1.73877
2025,2,8,9,,9.25,1.44943
2025,2,8,10,,9.29,1.33883
2025,2,8,11,,9.5,1.32147
2025,2,8,12,,9.85,1.38817
2025,2,8,13,,10.1,0.4029
2025,2,8,14,,9.9,0.33543
2025,2,8,15,,9.35,0.6013
2025,2,8,16,,9.29,0.65
2025,2,8,17,,9.32,1.76887
2025,2,8,18,,9.23,1.77217
2025,2,8,19,,8.82,3.36253
2025,2,8,20,,8.14,2.9786
2025,2,8,21,,7.67,2.73013
2025,2,8,22,,7.6,2.0262
2025,2,8,23,,7.56,0.7965
2025,2,9,0,,7.76,0.32057
2025,2,9,1,,8.02,0.29127
2025,2,9,2,,8.48,0.34267
2025,2,9,3,,8.56,0.2745
2025,2,9,4,,8.4,0.2797
2025,2,9,5,,8.34,0.30463
2025,2,9,6,,8.82,1.08633
2025,2,9,7,,9.18,2.38227
2025,2,9,8,,9.21,1.6581
2025,2,9,9,,9.27,1.33893
2025,2,9,10,,9.56,1.3302
2025,2,9,11,,10.02,1.3874
2025,2,9,12,,10.37,0.98917
2025,2,9,13,,10.44,1.0277
2025,2,9,14,,9.82,1.41797
2025,2,9,15,,8.93,0.6847
2025,2,9,16,,8.44,0.35137
2025,2,9,17,,7.75,0.32547
2025,2,9,18,,7.37,0.5458
2025,2,9,19,,6.89,1.57257
2025,2,9,20,,6.45,2.38453
2025,2,9,21,,6.25,2.25103
2025,2,9,22,,5.97,3.83577
2025,2,9,23,,5.79,0.62067
2025,2,10,0,,5.72,0.37227
2025,2,10,1,,5.63,0.32333
2025,2,10,2,,5.83,0.37577
2025,2,10,3,,5.92,0.3348
2025,2,10,4,,6.04,0.33763
2025,2,10,5,,6.49,0.35337
2025,2,10,6,,7.59,0.88793
2025,2,10,7,,8.21,1.46763
2025,2,10,8,,8.28,1.6671
2025,2,10,9,,8.31,1.79707
2025,2,10,10,,8.25,2.2687
2025,2,10,11,,8.21,2.55237
2025,2,10,12,,8.23,2.78993
2025,2,10,13,,8.13,2.03517
2025,2,10,14,,7.59,2.0697
2025,2,10,15,,6.34,1.51053
2025,2,10,16,,5.81,1.50027
2025,2,10,17,,5.47,1.80207
2025,2,10,18,,5.38,3.51597
2025,2,10,19,,5.32,4.71147
2025,2,10,20,,5.21,4.06973
2025,2,10,21,,4.96,2.56047
2025,2,10,22,,4.83,4.6905
2025,2,10,23,,4.67,3.1617
2025,2,11,0,,4.58,2.32467
2025,2,11,1,,4.63,2.0002
2025,2,11,2,,4.66,1.9685
2025,2,11,3,,4.67,1.95153
2025,2,11,4,,4.63,2.07597
2025,2,11,5,,4.74,2.73243
2025,2,11,6,,5.49,2.51343
2025,2,11,7,,5.64,2.40837
2025,2,11,8,,5.52,2.65413
2025,2,11,9,,5.43,2.68093
2025,2,11,10,,5.55,2.10087
2025,2,11,11,,5.81,3.43987
2025,2,11,12,,6.27,3.79127
2025,2,11,13,,6.63,2.9738
2025,2,11,14,,6.47,3.43113
2025,2,11,15,,5.75,2.93447
2025,2,11,16,,5.29,0.4385
2025,2,11,17,,4.87,1.53287
2025,2,11,18,,4.29,3.02677
2025,2,11,19,,3.86,3.4848
2025,2,11,20,,3.5,3.162
2025,2,11,21,,3.34,2.63277
2025,2,11,22,,3.35,1.84283
2025,2,11,23,,3.42,1.41837
2025,2,12,0,,3.54,1.43603
2025,2,12,1,,3.6,0.45137
2025,2,12,2,,3.6,0.33237
2025,2,12,3,,3.54,0.34643
2025,2,12,4,,3.43,0.3015
2025,2,12,5,,3.33,0.31667
2025,2,12,6,,4.2,1.8135
2025,2,12,7,,4.95,2.46597
2025,2,12,8,,5.61,2.172
2025,2,12,9,,6.49,1.99333
2025,2,12,10,,7.55,1.3417
2025,2,12,11,,8.58,1.37563
2025,2,12,12,,9.27,0.92157
2025,2,12,13,,9.31,0.72837
2025,2,12,14,,8.9,1.30897
2025,2,12,15,,8.25,1.3888
2025,2,12,16,,7.81,0.77053
2025,2,12,17,,7.15,0.72177
2025,2,12,18,,6.48,1.02337
2025,2,12,19,,5.93,2.25563
2025,2,12,20,,5.49,3.60557
2025,2,12,21,,5.17,2.35413
2025,2,12,22,,4.8,0.94833
2025,2,12,23,,4.49,0.91997
2025,2,13,0,,4.28,0.27587
2025,2,13,1,,4.15,0.3182
2025,2,13,2,,4.07,0.28887
2025,2,13,3,,3.93,0.29693
2025,2,13,4,,3.63,0.27943
2025,2,13,5,,3.14,0.2854
2025,2,13,6,,3.13,0.9443
2025,2,13,7,,2.39,1.67297
2025,2,13,8,,1.75,1.02057
2025,2,13,9,,1.34,0.52797
2025,2,13,10,,1.44,0.4956
2025,2,13,11,,1.7,0.58207
2025,2,13,12,,1.87,0.53067
2025,2,13,13,,1.95,0.3222
2025,2,13,14,,1.89,0.76777
2025,2,13,15,,1.74,0.4402
2025,2,13,16,,1.81,1.24277
2025,2,13,17,,1.98,1.49593
2025,2,13,18,,2.29,2.24653
2025,2,13,19,,2.68,2.45963
2025,2,13,20,,2.99,1.43993
2025,2,13,21,,3.13,3.5453
2025,2,13,22,,3.2,0.8668
2025,2,13,23,,3.32,1.22987
2025,2,14,0,,3.47,0.34747
2025,2,14,1,,3.65,0.28393
2025,2,14,2,,3.81,0.29007
2025,2,14,3,,3.97,0.32027
2025,2,14,4,,4.17,0.2866
2025,2,14,5,,4.21,0.28917
2025,2,14,6,,5.06,1.63513
2025,2,14,7,,5.65,2.7165
2025,2,14,8,,5.93,2.54863
2025,2,14,9,,6.11,1.906
2025,2,14,10,,5.97,1.3256
2025,2,14,11,,5.48,1.91007
2025,2,14,12,,4.78,3.45127
2025,2,14,13,,4.02,2.4897
2025,2,14,14,,2.58,2.43023
2025,2,14,15,,2.17,4.36413
2025,2,14,16,,2.15,2.18103
2025,2,14,17,,2.64,0.97857
2025,2,14,18,,3.43,2.4165
2025,2,14,19,,4.31,2.32973
2025,2,14,20,,5.03,1.81983
2025,2,14,21,,5.43,3.39737
2025,2,14,22,,5.47,1.58667
2025,2,14,23,,5.29,0.34007
2025,2,15,0,,5.22,0.42003
2025,2,15,1,,5.62,0.40437
2025,2,15,2,,5.97,0.3647
2025,2,15,3,,5.55,0.31447
2025,2,15,4,,5.23,0.29243
2025,2,15,5,,5.5,1.0678
2025,2,15,6,,5.96,1.68657
2025,2,15,7,,6.07,2.32983
2025,2,15,8,,5.65,1.4504
2025,2,15,9,,5.59,1.43447
2025,2,15,10,,5.27,1.3697
2025,2,15,11,,4.82,1.3831
2025,2,15,12,,4.28,1.42363
2025,2,15,13,,3.05,1.06717
2025,2,15,14,,1.43,0.32677
2025,2,15,15,,1.68,0.3211
2025,2,15,16,,3.55,0.46053
2025,2,15,17,,4.83,0.41547
2025,2,15,18,,5.95,1.77753
2025,2,15,19,,6.43,4.1108
2025,2,15,20,,6.83,3.61777
2025,2,15,21,,6.91,2.9623
2025,2,15,22,,6.7,2.42413
2025,2,15,23,,6.4,1.66403
2025,2,16,0,,6.11,1.5622
2025,2,16,1,,5.74,0.82587
2025,2,16,2,,5.41,0.53107
2025,2,16,3,,5.2,0.50063
2025,2,16,4,,5.2,0.49037
2025,2,16,5,,5.31,0.58223
2025,2,16,6,,5.59,3.32647
2025,2,16,7,,5.65,2.41987
2025,2,16,8,,5.56,0.335
2025,2,16,9,,5.1,0.34397
2025,2,16,10,,4.39,0.3553
2025,2,16,11,,3.85,0.98937
2025,2,16,12,,3.99,0.33273
2025,2,16,13,,4.57,0.36493
2025,2,16,14,,5.22,0.3291
2025,2,16,15,,5.52,0.32523
2025,2,16,16,,5.61,0.3426
2025,2,16,17,,5.34,0.41277
2025,2,16,18,,4.99,1.41013
2025,2,16,19,,4.79,3.12973
2025,2,16,20,,4.82,2.8264
2025,2,16,21,,4.85,2.79513
2025,2,16,22,,4.88,2.03663
2025,2,16,23,,4.8,1.80773
2025,2,17,0,,4.81,1.51363
2025,2,17,1,,5.11,1.1187
2025,2,17,2,,5.7,0.2872
2025,2,17,3,,6.12,0.3238
2025,2,17,4,,6.41,0.31433
2025,2,17,5,,6.87,0.47987
2025,2,17,6,,7.42,0.48713
2025,2,17,7,,7.72,0.97337
2025,2,17,8,,8.03,2.61033
2025,2,17,9,,8.41,2.06543
2025,2,17,10,,8.39,0.81353
2025,2,17,11,,8.06,0.28613
2025,2,17,12,,7.77,0.4473
2025,2,17,13,,7.51,2.27023
2025,2,17,14,,7.2,1.6168
2025,2,17,15,,6.62,1.80217
2025,2,17,16,,6.35,0.569
2025,2,17,17,,6.2,0.4366
2025,2,17,18,,5.9,1.09707
2025,2,17,19,,5.57,2.69443
2025,2,17,20,,5.36,1.87407
2025,2,17,21,,5.25,2.75057
2025,2,17,22,,5.23,3.84827
2025,2,17,23,,5.38,3.93523
2025,2,18,0,,5.67,4.465
2025,2,18,1,,6.0,3.88837
2025,2,18,2,,6.06,2.414
2025,2,18,3,,6.2,1.37537
2025,2,18,4,,6.41,0.30477
2025,2,18,5,,7.12,0.84267
2025,2,18,6,,7.95,3.59027
2025,2,18,7,,8.48,2.42393
2025,2,18,8,,8.34,3.39597
2025,2,18,9,,8.08,3.4226
2025,2,18,10,,7.96,4.20057
2025,2,18,11,,8.08,2.4564
2025,2,18,12,,8.35,3.66093
2025,2,18,13,,8.6,3.33693
2025,2,18,14,,8.5,3.54593
2025,2,18,15,,7.51,1.6473
2025,2,18,16,,6.66,2.16137
2025,2,18,17,,6.04,2.14267
2025,2,18,18,,5.62,3.40137
2025,2,18,19,,5.37,3.94603
2025,2,18,20,,5.09,3.40087
2025,2,18,21,,4.88,2.62833
2025,2,18,22,,4.71,0.7909
2025,2,18,23,,4.6,0.38683
2025,2,19,0,,4.47,0.36667
2025,2,19,1,,4.4,0.84153
2025,2,19,2,,4.37,0.30377
2025,2,19,3,,4.31,0.3525
2025,2,19,4,,4.2,0.33317
2025,2,19,5,,4.02,0.3123
2025,2,19,6,,4.86,1.3919
2025,2,19,7,,5.21,1.9478
2025,2,19,8,,5.19,1.6239
2025,2,19,9,,5.08,1.3547
2025,2,19,10,,5.21,1.42577
2025,2,19,11,,5.68,1.39957
2025,2,19,12,,6.36,1.80717
2025,2,19,13,,7.11,0.98797
2025,2,19,14,,7.75,0.34567
2025,2,19,15,,8.28,0.29653
2025,2,19,16,,8.82,0.32837
2025,2,19,17,,8.85,0.57927
2025,2,19,18,,8.65,3.41067
2025,2,19,19,,8.57,4.26357
2025,2,19,20,,8.16,3.9734
2025,2,19,21,,8.2,3.65787
2025,2,19,22,,8.14,2.63833
2025,2,19,23,,7.67,2.5012
2025,2,20,0,,7.18,2.48873
2025,2,20,1,,6.8,2.39647
2025,2,20,2,,6.59,2.44457
2025,2,20,3,,6.26,2.84733
2025,2,20,4,,6.13,2.66627
2025,2,20,5,,6.32,2.36347
2025,2,20,6,,7.0,2.8587
2025,2,20,7,,6.87,4.4166
2025,2,20,8,,6.57,3.48227
2025,2,20,9,,6.74,2.66967
2025,2,20,10,,7.18,1.76687
2025,2,20,11,,7.7,1.6853
2025,2,20,12,,8.15,1.63813
2025,2,20,13,,8.39,1.94887
2025,2,20,14,,8.16,1.56393
2025,2,20,15,,6.94,0.38117
2025,2,20,16,,6.26,0.42637
2025,2,20,17,,5.89,0.4332
2025,2,20,18,,5.67,1.0013
2025,2,20,19,,5.47,2.0312
2025,2,20,20,,5.32,4.4047
2025,2,20,21,,5.07,2.80393
2025,2,20,22,,4.84,1.9939
2025,2,20,23,,4.65,1.78587
2025,2,21,0,,4.54,0.31957
2025,2,21,1,,4.64,0.30433
2025,2,21,2,,5.07,0.93517
2025,2,21,3,,6.02,0.30743
2025,2,21,4,,7.34,0.30843
2025,2,21,5,,8.32,0.27653
2025,2,21,6,,9.58,0.61527
2025,2,21,7,,9.76,2.09573
2025,2,21,8,,9.83,1.4324
2025,2,21,9,,9.98,1.33817
2025,2,21,10,,9.98,1.4221
2025,2,21,11,,9.81,0.69767
2025,2,21,12,,9.75,0.80437
2025,2,21,13,,9.72,0.4357
2025,2,21,14,,9.42,0.3365
2025,2,21,15,,8.59,1.70063
2025,2,21,16,,8.34,1.8283
2025,2,21,17,,8.55,2.03837
2025,2,21,18,,8.61,2.85923
2025,2,21,19,,8.17,3.02083
2025,2,21,20,,7.9,4.01613
2025,2,21,21,,7.66,2.11313
2025,2,21,22,,6.84,2.66147
2025,2,21,23,,5.76,2.68043
2025,2,22,0,,5.71,1.98777
2025,2,22,1,,6.06,2.34507
2025,2,22,2,,6.47,2.3484
2025,2,22,3,,6.51,2.37373
2025,2,22,4,,6.37,2.29887
2025,2,22,5,,6.67,2.34837
2025,2,22,6,,7.68,3.5509
2025,2,22,7,,8.13,3.96353
2025,2,22,8,,8.27,3.51133
2025,2,22,9,,8.31,1.635
2025,2,22,10,,8.24,1.46273
2025,2,22,11,,8.12,1.5265
2025,2,22,12,,7.98,1.67513
2025,2,22,13,,7.79,0.34147
2025,2,22,14,,7.26,0.60827
2025,2,22,15,,6.04,0.4879
2025,2,22,16,,5.37,0.70767
2025,2,22,17,,5.04,0.70263
2025,2,22,18,,4.79,1.61407
2025,2,22,19,,4.59,4.49003
2025,2,22,20,,4.43,3.46083
2025,2,22,21,,4.27,6.36387
2025,2,22,22,,4.07,3.51555
2025,2,22,23,,3.84,2.95553
2025,2,23,0,,3.59,1.01693
2025,2,23,1,,3.51,0.2963
2025,2,23,2,,3.48,0.31163
2025,2,23,3,,3.36,0.279
2025,2,23,4,,3.05,0.3243
2025,2,23,5,,2.74,0.26273
2025,2,23,6,,2.74,0.2868
2025,2,23,7,,2.65,2.33937
2025,2,23,8,,2.62,2.0058
2025,2,23,9,,2.64,1.66703
2025,2,23,10,,2.83,1.52477
2025,2,23,11,,3.28,1.2568
2025,2,23,12,,3.8,1.45373
2025,2,23,13,,4.28,1.5165
2025,2,23,14,,4.39,1.40317
2025,2,23,15,,3.83,1.39863
2025,2,23,16,,3.77,1.3895
2025,2,23,17,,3.68,0.71577
2025,2,23,18,,3.53,0.33747
2025,2,23,19,,3.35,0.2815
2025,2,23,20,,3.05,0.30993
2025,2,23,21,,2.84,0.32683
2025,2,23,22,,2.68,0.34397
2025,2,23,23,,2.47,0.84287
2025,2,24,0,,2.25,0.38207
2025,2,24,1,,2.1,0.30343
2025,2,24,2,,1.98,0.2846
2025,2,24,3,,1.79,1.14267
2025,2,24,4,,1.67,0.39333
2025,2,24,5,,1.75,0.26443
2025,2,24,6,,1.99,0.3069
2025,2,24,7,,1.95,0.50513
2025,2,24,8,,1.9,2.0233
2025,2,24,9,,1.83,1.78653
2025,2,24,10,,1.66,0.2936
2025,2,24,11,,1.43,0.29273
2025,2,24,12,,1.09,0.2642
2025,2,24,13,,0.71,0.31413
2025,2,24,14,,0.46,0.26437
2025,2,24,15,,0.36,0.28457
2025,2,24,16,,0.43,0.28543
2025,2,24,17,,0.62,0.71927
2025,2,24,18,,0.87,0.43573
2025,2,24,19,,1.19,0.2488
2025,2,24,20,,1.51,0.28147
2025,2,24,21,,1.9,0.29003
2025,2,24,22,,2.32,0.24937
2025,2,24,23,,2.78,0.29927
2025,2,25,0,,3.31,0.2797
2025,2,25,1,,3.79,0.29477
2025,2,25,2,,4.08,0.26733
2025,2,25,3,,4.19,0.74423
2025,2,25,4,,4.15,0.5836
2025,2,25,5,,4.03,0.2745
2025,2,25,6,,4.83,0.30223
2025,2,25,7,,5.01,0.2532
2025,2,25,8,,5.1,0.28513
2025,2,25,9,,5.06,0.2955
2025,2,25,10,,4.83,0.25467
2025,2,25,11,,4.45,0.3136
2025,2,25,12,,3.82,0.26337
2025,2,25,13,,3.06,0.2706
2025,2,25,14,,2.03,1.2028
2025,2,25,15,,1.34,0.2662
2025,2,25,16,,1.06,0.2892
2025,2,25,17,,0.96,0.2649
2025,2,25,18,,0.88,0.27323
2025,2,25,19,,0.76,0.28167
2025,2,25,20,,0.67,0.2682
2025,2,25,21,,0.84,0.30093
2025,2,25,22,,1.36,0.25393
2025,2,25,23,,1.85,0.27883
2025,2,26,0,,2.21,0.53857
2025,2,26,1,,2.39,0.9474
2025,2,26,2,,2.4,0.2965
2025,2,26,3,,2.32,0.26853
2025,2,26,4,,2.27,0.2619
2025,2,26,5,,2.33,0.27953
2025,2,26,6,,2.88,0.28437
2025,2,26,7,,3.12,0.28793
2025,2,26,8,,3.31,0.2488
2025,2,26,9,,3.32,0.27663
2025,2,26,10,,3.05,0.2771
2025,2,26,11,,2.8,0.77273
2025,2,26,12,,2.55,0.75677
2025,2,26,13,,2.22,0.2626
2025,2,26,14,,1.62,0.2633
2025,2,26,15,,0.87,0.30277
2025,2,26,16,,0.99,0.27393
2025,2,26,17,,1.46,0.29
2025,2,26,18,,1.91,0.26483
2025,2,26,19,,2.16,0.26277
2025,2,26,20,,2.1,0.28103
2025,2,26,21,,1.77,0.2673
2025,2,26,22,,1.61,0.90667
2025,2,26,23,,1.72,0.60277
2025,2,27,0,,1.96,0.25907
2025,2,27,1,,2.21,0.31113
2025,2,27,2,,2.54,0.26087
2025,2,27,3,,2.81,0.28967
2025,2,27,4,,2.99,0.2766
2025,2,27,5,,2.93,0.2501
2025,2,27,6,,3.29,0.29227
2025,2,27,7,,3.33,0.2797
2025,2,27,8,,3.18,0.28433
2025,2,27,9,,3.15,1.11213
2025,2,27,10,,3.21,0.37503
2025,2,27,11,,3.01,0.3002
2025,2,27,12,,2.49,0.27037
2025,2,27,13,,1.78,0.29337
2025,2,27,14,,0.68,0.28513
2025,2,27,15,,0.75,0.2577
2025,2,27,16,,1.41,0.30703
2025,2,27,17,,1.85,0.28283
2025,2,27,18,,2.02,0.2679
2025,2,27,19,,2.06,0.3107
2025,2,27,20,,2.04,1.2159
2025,2,27,21,,2.01,0.29453
2025,2,27,22,,2.05,0.26757
2025,2,27,23,,1.95,0.29107
2025,2,28,0,,1.8,0.29103
2025,2,28,1,,1.58,0.2592
2025,2,28,2,,1.23,0.31983
2025,2,28,3,,0.82,0.2714
2025,2,28,4,,0.55,0.26173
2025,2,28,5,,0.64,0.2979
2025,2,28,6,,0.95,0.3468
2025,2,28,7,,0.97,1.2055
2025,2,28,8,,1.09,0.2634
2025,2,28,9,,1.7,0.27087
2025,2,28,10,,2.66,0.29
2025,2,28,11,,3.61,0.2526
2025,2,28,12,,4.49,0.3168
2025,2,28,13,,5.19,0.2626
2025,2,28,14,,5.54,0.2525
2025,2,28,15,,5.2,0.30083
2025,2,28,16,,5.56,0.26863
2025,2,28,17,,5.46,0.3037
2025,2,28,18,,5.26,1.25003
2025,2,28,19,,5.06,0.2685
2025,2,28,20,,4.93,0.28597
2025,2,28,21,,4.68,0.25717
2025,2,28,22,,4.42,0.31503
2025,2,28,23,,4.24,0.26753
2025,3,1,0,,4.13,0.25717
2025,3,1,1,,4.11,0.30807
2025,3,1,2,,4.15,0.27707
2025,3,1,3,,4.03,0.2866
2025,3,1,4,,3.98,0.2723
2025,3,1,5,,4.3,1.169
2025,3,1,6,,3.93,0.36513
2025,3,1,7,,3.85,0.26317
2025,3,1,8,,3.46,0.2912
2025,3,1,9,,2.99,0.27487
2025,3,1,10,,2.83,0.25173
2025,3,1,11,,2.82,0.29823
2025,3,1,12,,3.02,0.27537
2025,3,1,13,,3.38,0.2697
2025,3,1,14,,3.79,0.27953
2025,3,1,15,,3.62,0.27573
2025,3,1,16,,4.2,1.24373
2025,3,1,17,,4.41,0.31887
2025,3,1,18,,4.32,0.2785
2025,3,1,19,,4.01,0.2785
2025,3,1,20,,3.68,0.25013
2025,3,1,21,,3.4,0.30983
2025,3,1,22,,3.2,0.26787
2025,3,1,23,,3.08,0.26377
2025,3,2,0,,2.99,0.2861
2025,3,2,1,,3.04,0.28367
2025,3,2,2,,3.1,0.29103
2025,3,2,3,,2.86,0.85303
2025,3,2,4,,2.47,0.6476
2025,3,2,5,,2.31,0.29277
2025,3,2,6,,1.96,0.26223
2025,3,2,7,,1.76,0.2949
2025,3,2,8,,1.31,0.26937
2025,3,2,9,,0.99,0.25023
2025,3,2,10,,1.08,0.29727
2025,3,2,11,,1.64,0.27383
2025,3,2,12,,2.47,0.27373
2025,3,2,13,,3.38,0.265
2025,3,2,14,,4.14,0.93303
2025,3,2,15,,4.88,0.63917
2025,3,2,16,,5.71,0.25197
2025,3,2,17,,6.3,0.2726
2025,3,2,18,,6.73,0.2824
2025,3,2,19,,6.98,0.25663
2025,3,2,20,,6.92,0.29143
2025,3,2,21,,6.41,0.27173
2025,3,2,22,,5.66,0.259
2025,3,2,23,,5.15,0.29607
2025,3,3,0,,4.87,0.2918
2025,3,3,1,,4.91,0.87953
2025,3,3,2,,5.43,0.66897
2025,3,3,3,,6.11,0.28133
2025,3,3,4,,6.12,0.31277
2025,3,3,5,,6.66,0.25727
2025,3,3,6,,7.2,0.31133
